order_id,customer_name,email,phone,city,product_name,category,quantity,price,discount_pct,total_price,order_date,payment_method,order_status,rating
ORD-99139,Oscar Sari,oscar36@gmail.com,628277924719,Banjarmasin,Speaker Bluetooth JBL,Elektronik,3,1196500,0,3589500,2024-11-11,kartu kredit,Dikirim,3
ORD-34624,Muhammad Utami,muhammad22@gmail.com,8551160783,Semarang,Jaket Bomber Pria,Fashion,1,384300,15,326655,2024-07-07,gopay,Selesai,3
ORD-80566,Nita Hidayat,nitahidayat@yahoo.com,628653192921,Yogyakarta,Buku Python untuk Pemula,Buku,4,95900,10,345240,2024-11-04,ShopeePay,success,2
ORD-11468,Edy Sari,edy_sari@outlook.com,628508159911,Semarang,Tas Ransel Laptop,Fashion,4,299200,0,1196800,2024-09-22,COD,Dibatalkan,3
ORD-14039,Kevin Handoko,kevin_handoko@outlook.com,+628715951651,Tangerang,Rak Buku Minimalis,Furniture,2,414500,25,621750,2025-02-07,Transfer Bank,cancel,
ORD-93399,Hani Rahayu,hani_rahayu@outlook.com,+628705089126,Bandung,Susu UHT Ultra 1L,Makanan & Minuman,4,18900,0,75600,2024-06-02,COD,Selesai,2
ORD-32004,Lina Suryadi,lina27@gmail.com,+628101213899,Bandung,Buku Machine Learning,Buku,2,139200,15,338800,2024-09-15,COD,Dikirim,
ORD-80621,Hendra Santoso,hendrasantoso@yahoo.com,+628355479152,Jakarta,Rak Buku Minimalis,Furniture,2,421400,10,758520,2024-11-21,Transfer Bank,,3
ORD-83327,Muhammad Sari,muhammad_sari@outlook.com,628808738745,Bandung,Rak Buku Minimalis,Furniture,5,457800,20,1831200,2025-03-25,GoPay,Selesai,1
ORD-45909,Tono Gunawan,tono_gunawan@outlook.com,628298491822,Yogyakarta,Tas Ransel Laptop,Fashion,2,344900,5,655310,2025-03-17,OVO,Selesai,1
ORD-20589,Zaidan Hartono,zaidan67@gmail.com,+628382074176,Surabaya,Vacuum Cleaner Dyson,Peralatan Rumah,4,3558400,144,-6262783,2025-02-02,Transfer Bank,Selesai,2
ORD-52947,Budi Hidayat,budi_hidayat@outlook.com,628653653446,Balikpapan,Laptop Lenovo IdeaPad,Elektronik,2,6958500,20,11133600,2024-06-12,ShopeePay,Dibatalkan,5
ORD-99455,Yeni Utami,yeniutami@yahoo.com,8272058651,,Setrika Uap Panasonic,Peralatan Rumah,4,441600,50,883200,2024-09-24,COD,,2
ORD-67576,Nita Firmansyah,nita.firmansyah@gmail.com,8776005578,Jakarta,Komik Naruto Vol 1,Buku,5,1275900,0,6379500,2025-01-10,GoPay,Dibatalkan,2
ORD-88348,Hani Ardiansyah,haniardiansyah@yahoo.com,628107638609,Batam,Lipstik MAC,Kecantikan,1,298100,15,253385,2024-06-13,COD,Selesai,4
ORD-76773,Mario Utami,mario.utami@gmail.com,8743673793,Banjarmasin,Serum Vitamin C Somethinc,Kecantikan,2,135500,5,257450,2024-09-19,DANA,Selesai,3
ORD-46882,Joko Prasetyo,joko85@gmail.com,628878099076,Bogor,Skincare Wardah Basic Kit,Kecantikan,1,182700,0,182700,2025-01-16,ShopeePay,selesai,3
ORD-44523,Budi Nugraha,budi.nugraha@gmail.com,628605015307,Bogor,Kopi Kapal Api 1kg,Makanan & Minuman,1,76900,0,76900,2024-12-26,OVO,selesai,0
ORD-20310,Wahyu Utami,wahyuutami@yahoo.com,+628895875114,Balikpapan,Rice Cooker Philips,Peralatan Rumah,1,368700,25,276525,2025-01-04,COD,Selesai,5
ORD-62415,Budi Setiawan,budisetiawan@yahoo.com,628233596753,Banjarmasin,Speaker Bluetooth JBL,Elektronik,1,52269300,50,38231200,2024-06-23,Transfer Bank,Selesai,4
ORD-30390,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746,Balikpapan,Earbuds TWS JBL,Elektronik,1,854300,20,683440,2024-07-05,,Selesai,1
ORD-39613,Dian Lestari,dian.lestari@gmail.com,628995450404,Tangerang,Earbuds TWS JBL,Elektronik,3,855100,5,2437035,2025-01-20,COD,Dibatalkan,7
ORD-37530,Fitri Hidayat,fitri.hidayat@gmail.com,8234449052,Bandung,Kemeja Pria Polos,Fashion,2,123700,10,222660,2025-02-11,Kartu Kredit,Selesai,3
ORD-38197,Sari Nugraha,sari_nugraha@outlook.com,628842716512,Banjarmasin,Jam Tangan Casio,Fashion,1,653400,15,555390,2025-02-16,COD,Selesai,2
ORD-87021,Siti Kusuma,sitikusuma@yahoo.com,628709907391,Malang,Celana Jeans Levis,Fashion,1,435300,0,435300,2024-11-18,DANA,selesai,4
ORD-90466,Nita Firmansyah,nita.firmansyah@gmail.com,8776005578,Jakarta,Blender Philips,Peralatan Rumah,1,290800,5,276260,2025-03-01,Transfer Bank,Selesai,3
ORD-89391,Hani Firmansyah,hani_firmansyah@outlook.com,08585702656,Batam,Laptop Lenovo IdeaPad,Elektronik,4,6320100,10,22752360,2024-07-27,Transfer Bank,Selesai,
ORD-91039,Lina Suryadi,,+628101213899,Bandung,Celana Jeans Levis,Fashion,3,459500,173,-1006305,2025-04-23,OVO,Dikirim,4
ORD-83250,Lina Purnama,,08415278117,Banjarmasin,Celana Jeans Levis,Fashion,1,454100,0,454100,2024-06-11,,Sukses,4
ORD-64854,Mario Sari,mariosari@yahoo.com,8587327855,Jakarta,Rice Cooker Philips,Peralatan Rumah,1,360800,0,360800,2025-03-15,GoPay,dibatalkan,4
ORD-55559,Lusi Hartono,lusi.hartono@gmail.com,08644394336,Malang,Sepatu Nike Air Max,Fashion,10,1258000,0,12580000,2024-05-31,Alfamart,Dibatalkan,
ORD-12021,Zaidan Rahayu,zaidan50@gmail.com,628186531293,Depok,Sepatu Adidas Ultraboost,Fashion,3,1585600,15,4043280,2025-03-07,Transfer Bank,Selesai,3
ORD-38187,Putri Gunawan,putri_gunawan@outlook.com,08276562703,yogya,Rice Cooker Philips,Peralatan Rumah,1,349600,10,314640,2024-12-17,COD,Selesai,5
ORD-24520,Wahyu Putra,wahyu94@gmail.com,628377831185,Jakarta,Setrika Uap Panasonic,Peralatan Rumah,2,452100,15,768570,2024-12-15,GoPay,Selesai,3
ORD-20637,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043,Solo,Kursi Gaming Ergonomis,Furniture,2,1828700,0,3657400,2024-07-03,Transfer Bank,Dikembalikan,4
ORD-53862,Umar Hartono,umarhartono@yahoo.com,8695727345,Balikpapan,Headphone Sony WH-1000XM5,Elektronik,2,3649800,10,6569640,2024-09-18,Transfer Bank,Selesai,1
ORD-93794,Hendra Wijaya,hendra40@gmail.com,+628262512187,Semarang,Tas Ransel Laptop,Fashion,1,333300,10,299970,2024-06-13,GoPay,,1
ORD-38727,Umar Wijaya,umar31@gmail.com,628912191383,Yogyakarta,Rice Cooker Philips,Peralatan Rumah,1,344400,0,298800,2024-08-06,Transfer Bank,Selesai,2
ORD-85154,Eko Wibowo,eko_wibowo@outlook.com,,Banjarmasin,Lemari Pakaian 3 Pintu,Furniture,5,2167900,10,9755550,2024-07-02,Indomaret,Dikirim,5
ORD-60630,Gilang Kusuma,gilang.kusuma@gmail.com,08218245685,Solo,Rice Cooker Philips,Peralatan Rumah,1,348800,5,331360,2025-01-21,Transfer Bank,Selesai,
ORD-50215,Hendra Santoso,hendrasantoso@yahoo.com,+628355479152,Jakarta,Setrika Uap Panasonic,Peralatan Rumah,1,453400,15,385390,2025-04-24,COD,Selesai,1
ORD-66611,Joko Lestari,joko.lestari@gmail.com,628925620085,Batam,Blender Philips,Peralatan Rumah,-1,293500,10,-264150,2024-06-16,Indomaret,Selesai,4
ORD-39978,Bella Ardiansyah,bella_ardiansyah@outlook.com,8826029651,Surabaya,Minyak Goreng Bimoli 2L,Makanan & Minuman,1,36600,5,34770,2024-09-27,COD,Dikirim,
ORD-80307,,hendra.gunawan@gmail.com,+628511497036,Malang,Snack Chitato 68gr,Makanan & Minuman,4,13000,10,46800,2025-01-31,cc,Diproses,4
ORD-70950,Siti Kusuma,sitikusuma@yahoo.com,628709907391,Malang,Vacuum Cleaner Dyson,Peralatan Rumah,3,3881200,10,10479240,2025-05-10,COD,Dikirim,2
ORD-60895,Tono Utami,tonoutami@yahoo.com,8988987516,solo,Minyak Goreng Bimoli 2L,Makanan & Minuman,2,40100,5,76190,2025-03-10,OVO,Selesai,2
ORD-65603,Vina Kusuma,vinakusuma@yahoo.com,+628517555386,Jakarta,Setrika Uap Panasonic,Peralatan Rumah,4,424100,15,1441940,2024-06-18,Transfer Bank,Selesai,1
ORD-74552,Sari Hidayat,sari26@gmail.com,+628264934808,Yogyakarta,Snack Chitato 68gr,Makanan & Minuman,3,13300,5,37905,2025-05-10,Alfamart,Diproses,4
ORD-13301,Mario Wijaya,mario.wijaya@gmail.com,8802023137,Balikpapan,Minyak Goreng Bimoli 2L,Makanan & Minuman,2,37500,0,75000,2025-02-03,GoPay,Selesai,
ORD-59494,Hani Santoso,hani_santoso@outlook.com,08957783308,Bandung,Lipstik MAC,Kecantikan,4,323500,20,1035200,2024-10-30,COD,Selesai,3
ORD-54906,Dian Prasetyo,dianprasetyo@yahoo.com,8516662319,Depok,Laptop Lenovo IdeaPad,Elektronik,1,7003600,10,6303240,2025-01-02,ShopeePay,Diproses,1
ORD-52420,Lusi Lestari,lusilestari@yahoo.com,+628462323049,Bekasi,Vacuum Cleaner Dyson,Peralatan Rumah,1,3598700,10,3238830,2024-10-16,GoPay,,5
ORD-18608,Sari Hidayat,sari26@gmail.com,+628264934808,Yogyakarta,Handphone Samsung Galaxy A54,Elektronik,2,4053500,15,6890950,2025-03-10,COD,Selesai,3
ORD-40237,Agus Setiawan,agus_setiawan@outlook.com,+628115216804,Palembang,Buku Machine Learning,Buku,3,134200,0,402600,2025-04-23,ShopeePay,Dikirim,
ORD-11412,Rizki Gunawan,,8627249378,Bandung,Sepatu Nike Air Max,Fashion,5,1256500,20,5026000,2024-05-21,Transfer Bank,retur,5
ORD-75992,Vina Sari,vina_sari@outlook.com,8463044708,Bogor,Laptop ASUS VivoBook,Elektronik,5,7389900,0,36949500,2024-11-29,DANA,Selesai,1
ORD-73201,Oji Santoso,oji39@gmail.com,08942694160,Bekasi,Buku Resep Masakan,Buku,2,54600,15,92820,2025-01-31,Transfer Bank,Selesai,3
ORD-41335,Yeni Purnama,yeni_purnama@outlook.com,628251492516,Balikpapan,AC Split 1 PK Daikin,Peralatan Rumah,2,4377400,136,-3151728,2024-11-02,ShopeePay,Selesai,2
ORD-65076,Sari Hidayat,sari.hidayat@gmail.com,,Bogor,Sepatu Adidas Ultraboost,Fashion,3,1618700,0,4856100,2024-10-22,Alfamart,Selesai,
ORD-86503,Budi Lestari,budi11@gmail.com,8394546989,Depok,Skincare Wardah Basic Kit,Kecantikan,1,182400,50,91200,2025-01-05,ShopeePay,Selesai,2
ORD-86017,Oscar Lestari,oscarlestari@yahoo.com,08308755439,Tangerang,Parfum Pria Davidoff,Kecantikan,1,613200,15,521220,2025-04-17,GoPay,Selesai,4
ORD-63250,Kevin Setiawan,kevin41@gmail.com,8392516313,Medan,Vacuum Cleaner Dyson,Peralatan Rumah,1,3538400,0,3538400,2025-03-21,Transfer Bank,Selesai,2
ORD-40118,JOKO KUSUMA,joko_kusuma@outlook.com,628873574265,Malang,Laptop Lenovo IdeaPad,Elektronik,1,7164000,0,7164000,2024-12-10,ShopeePay,Selesai,3
ORD-44721,Joko Kusuma,joko_kusuma@outlook.com,628873574265,Malang,Lipstik MAC,Kecantikan,1,318900,10,287010,2024-05-25,GoPay,Dibatalkan,
ORD-26056,Lusi Hartono,lusi.hartono@gmail.com,08644394336,Malang,Rice Cooker Philips,Peralatan Rumah,1,323500,0,323500,2025-01-21,Kartu Kredit,Dikirim,2
ORD-78078,Xena Kusuma,xena_kusuma@outlook.com,628956632941,Palembang,Kemeja Pria Polos,Fashion,3,125900,20,302160,2024-12-06,gopay,Diproses,1
ORD-29285,Edy Santoso,edy_santoso@outlook.com,08341563871,Malang,Earbuds TWS JBL,Elektronik,1,880300,0,880300,2024-07-29,Gopay,Selesai,1
ORD-40121,Prita Nugraha,prita58@gmail.com,+628374452490,SOLO,Lipstik MAC,Kecantikan,1,342100,5,324995,2024-09-18,COD,Dikirim,3
ORD-75557,Tono Utami,tonoutami@yahoo.com,8988987516,,Handphone Samsung Galaxy A54,Elektronik,2,4349400,50,3017100,2024-06-26,Transfer Bank,Selesai,2
ORD-54625,Dian Lestari,dian.lestari@gmail.com,628995450404,Tangerang,Susu UHT Ultra 1L,Makanan & Minuman,4,19700,20,63040,2024-07-01,OVO,Selesai,3
ORD-88812,Kartika Nugraha,kartika9@gmail.com,8368048838,Denpasar,Kaos Distro Premium,Fashion,20,82300,10,1481400,2025-04-15,DANA,Dibatalkan,3
ORD-24459,Candra Prasetyo,candra39@gmail.com,8691966769,,Jaket Bomber Pria,Fashion,2,404000,10,727200,2024-09-12,Gopay,Selesai,1
ORD-26704,Bella Ardiansyah,bella_ardiansyah@outlook.com,8826029651,Surabaya,Teh Botol Sosro 330ml,Makanan & Minuman,1,5800,0,5800,2024-06-16,Transfer Bank,Dibatalkan,
ORD-33891,Julia Lestari,julialestari@yahoo.com,8338250013,Surabaya,Kursi Gaming Ergonomis,Furniture,-1,1777300,0,-1777300,2024-09-11,COD,Dikirim,5
ORD-73084,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043,Solo,Buku Resep Masakan,Buku,2,50800,15,86360,2024-12-12,Transfer Bank,selesai,4
ORD-42691,Ahmad Rahayu,ahmadrahayu@yahoo.com,,Malang,Dompet Kulit Pria,Fashion,2,165900,0,331800,2024-12-27,GoPay,Dibatalkan,5
ORD-55450,Edy Handoko,edy.handoko@gmail.com,08679453010,Jakarta,AC Split 1 PK Daikin,Peralatan Rumah,4,3997100,162,-9912808,2024-11-10,,Selesai,2
ORD-70114,Kevin Handoko,kevin_handoko@outlook.com,+628715951651,bandung,Headphone Sony WH-1000XM5,Elektronik,4,3443900,20,11020480,2024-11-18,kartu kredit,Dikembalikan,2
ORD-91349,Kevin Handoko,kevin_handoko@outlook.com,+628715951651,Tangerang,Meja Belajar Minimalis,Furniture,1,813600,10,732240,2024-11-12,COD,Dikirim,1
ORD-25895,Hendra Rahayu,hendra.rahayu@gmail.com,8369742856,Malang,Susu UHT Ultra 1L,Makanan & Minuman,-1,18900,20,-15120,2024-06-27,Kartu Kredit,Dibatalkan,1
ORD-75663,Mario Sari,mariosari@yahoo.com,8587327855,Jakarta,Headphone Sony WH-1000XM5,Elektronik,3,3391400,25,7630650,2025-03-19,Transfer Bank,Diproses,
ORD-37148,Dian Utami,dian85@gmail.com,08294185957,Denpasar,Tablet iPad Air,Elektronik,2,9032000,10,16257600,2024-07-04,ShopeePay,BATAL,4
ORD7851,,hendra40@gmail.com,+628262512187,Semarang,Susu UHT Ultra 1L,Makanan & Minuman,3,19900,5,56715,2024-11-16,Transfer Bank,Dikirim,
ORD-84670,Muhammad Gunawan,muhammad58@gmail.com,8866443037,Surabaya,Buku Resep Masakan,Buku,5,55400,10,249300,2024-11-30,ShopeePay,Selesai,1
ORD-49802,Fitri Wibowo,fitri_wibowo@outlook.com,08498481225,Malang,Susu UHT Ultra 1L,Makanan & Minuman,-1,19000,0,-19000,2024-11-13,ShopeePay,Diproses,2
ORD-47115,Yeni Sari,yeni_sari@outlook.com,8692976045,Jakarta,Speaker Bluetooth JBL,Elektronik,10,1154400,0,11544000,2024-11-11,Alfamart,retur,4
ORD-36502,Bella Wijaya,bellawijaya@yahoo.com,08565841933,Semarang,Laptop Lenovo IdeaPad,Elektronik,1,6288500,5,5974075,2025-01-26,ShopeePay,Dikembalikan,3
ORD-59491,Kevin Handoko,kevin_handoko@outlook.com,+628715951651,Tangerang,Susu UHT Ultra 1L,Makanan & Minuman,1,397100,30,277970,2025-01-14,DANA,Selesai,1
ORD-54146,Prita Wibowo,pritawibowo@yahoo.com,8155107776,Manado,Tablet iPad Air,Elektronik,1,9714900,0,9714900,2024-06-06,GoPay,,5
ORD-82787,Sari Hartono,sari.hartono@gmail.com,8546018975,Depok,Headphone Sony WH-1000XM5,Elektronik,2,3356800,0,6713600,2024-07-15,,Dikirim,1
ORD-22126,Yeni Utami,yeni.utami@gmail.com,628191560573,Depok,Novel Laskar Pelangi,Buku,3,78700,5,224295,2024-10-22,GoPay,Diproses,1
ORD-23574,Bella Gunawan,bella_gunawan@outlook.com,+628952600296,yogya,Jaket Bomber Pria,Fashion,2,359100,0,748200,2024-05-20,ovo,Selesai,2
ORD-26402,Bella Putra,bella.putra@gmail.com,628876910964,Semarang,Tas Ransel Laptop,Fashion,1,334900,20,267920,2025-04-01,OVO,Selesai,2
ORD-10564,Eko Hartono,eko77@gmail.com,628988017921,Bandung ,Lemari Pakaian 3 Pintu,Furniture,2,2106300,10,3791340,2025-05-05,Transfer Bank,Dikirim,2
ORD-62429,Nita Hidayat,nitahidayat@yahoo.com,628653192921,Yogyakarta,Susu UHT Ultra 1L,Makanan & Minuman,2,18900,10,34020,2024-09-23,Transfer Bank,Dibatalkan,4
ORD-36475,Lusi Gunawan,lusi63@gmail.com,8595449368,Bekasi,Headphone Sony WH-1000XM5,Elektronik,3,3467700,50,9793800,2024-10-04,Transfer Bank,Selesai,2
ORD-31202,Bella Purnama,bellapurnama@yahoo.com,+628574767135,Semarang,Laptop Lenovo IdeaPad,Elektronik,1,7146600,25,5359950,2025-05-10,OVO,Selesai,5
ORD-66042,Hendra Wijaya,hendra40@gmail.com,+628262512187,Semarang,Celana Jeans Levis,Fashion,4,471100,5,1790180,2025-04-03,GoPay,Selesai,2
ORD-66416,Farah Utami,farah16@gmail.com,+628907067228,Bekasi,Jaket Bomber Pria,Fashion,1,399700,0,618000,2025-03-16,Transfer Bank,Diproses,5
ORD-10642,Ahmad Rahayu,ahmadrahayu@yahoo.com,+628881088100,Banjarmasin,Skincare Wardah Basic Kit,Kecantikan,3,190800,5,543780,2024-11-21,OVO,Sukses,1
ORD-65591,Putri Lestari,putri90@gmail.com,628278795419,Batam,Buku Python untuk Pemula,Buku,3,85600,10,231120,2024/09/15,ShopeePay,Dibatalkan,1
ORD-98323,Agus Wibowo,agus.wibowo@gmail.com,,Medan!,Serum Vitamin C Somethinc,Kecantikan,2,132600,10,238680,2024-11-21,ShopeePay,Selesai,2
ORD-73005,Oji Hartono,oji.hartono@gmail.com,8943586094,bandung,Blender Philips,Peralatan Rumah,2,269300,5,511670,2025-03-28,GoPay,Selesai,
ORD-79947,Sari Hartono,sari.hartono@gmail.com,8546018975,Depok,AC Split 1 PK Daikin,Peralatan Rumah,5,4476500,10,20144250,2024-10-31,Transfer Bank,Selesai,5
ORD-76492,Mario Rahayu,mariorahayu@yahoo.com,628767381684,Denpasar,Jaket Bomber Pria,Fashion,1,363000,0,363000,2024-11-06,COD,dibatalkan,4
ORD-52947,Lusi Lestari,lusilestari@yahoo.com,+628462323049,Bekasi,Tablet iPad Air,Elektronik,10,9071100,0,90711000,2024-10-19,DANA,Selesai,4
ORD-85873,Farah Rahayu,farah21@gmail.com,+628492969909,Semarang,Speaker Bluetooth JBL,,3,1152900,10,3112830,01-08-2025,Transfer Bank,Dikembalikan,3
ORD6520,Fitri Wibowo,fitri_wibowo@outlook.com,08498481225,SOLO,Kemeja Pria Polos,Fashion,2,122500,0,245000,2024-07-15,GoPay,Selesai,4
ORD-23674,Yeni Purnama,,628251492516,Balikpapan,Skincare Wardah Basic Kit,Kecantikan,2,177700,10,319860,2024-09-04,COD,Dikirim,1
ORD-26894,Wahyu Putra,wahyu.putra@gmail.com,628621909393,Manado,Laptop ASUS VivoBook,Elektronik,1,379962800,0,379962800,2025-05-16,ShopeePay,Dibatalkan,2
ORD-64466,Julia Lestari,julialestari@yahoo.com,8338250013,Surabaya,Setrika Uap Panasonic,Peralatan Rumah,2,432600,0,917700,2024-09-26,Transfer Bank,,
ORD-74199,Nadia Setiawan,nadia72@gmail.com,+628638446596,Bekasi,Teh Botol Sosro 330ml,Makanan & Minuman,1,119100,179,-94089,2024-12-14,Alfamart,Dikirim,
ORD-82440,Sari Hidayat,sarihidayat@yahoo.com,8975428914,Depok,AC Split 1 PK Daikin,Peralatan Rumah,1,4299400,15,3654490,2024-10-23,GoPay,Dikirim,1
ORD-70687,Rizki Kusuma,rizki.kusuma@gmail.com,+628493946849,Pekanbaru,Handphone Samsung Galaxy A54,Elektronik,1,4012500,146,-1845749,2025-02-17,GoPay,Selesai,3
ORD-48668,Gilang Suryadi,gilangsuryadi@yahoo.com,628899569884,Batam,Meja Belajar Minimalis,Furniture,2,882200,10,1587960,2024-07-13,DANA,Diproses,4
ORD-10073,Nita Firmansyah,nita.firmansyah@gmail.com,8776005578,Jakarta,Parfum Pria Davidoff,Kecantikan,1,586500,25,439875,2024-08-20,COD,Selesai,
ORD-77661,Edy Wibowo,edy16@gmail.com,08931298116,Manado,Serum Vitamin C Somethinc,Kecantikan,3,124500,15,317475,2025-01-20,Kartu Kredit,Selesai,1
ORD-56237,Hendra Hartono,hendra_hartono@outlook.com,+628511941524,Tangerang,Buku Python untuk Pemula,Buku,2,94100,20,150560,2025-03-10,kartu kredit,success,5
ORD-94222,Kartika Wijaya,kartika_wijaya@outlook.com,8204633834,Manado,Handphone Samsung Galaxy A54,Elektronik,4,4167700,0,16670800,2024-10-12,COD,Selesai,3
ORD-84408,Yeni Nugraha,yeninugraha@yahoo.com,+628557817881,Solo,Setrika Uap Panasonic,Peralatan Rumah,2,415700,30,581980,2025-02-26,GoPay,Diproses,2
ORD-99926,Hani Hartono,hani_hartono@outlook.com,628508185805,Tangerang,Susu UHT Ultra 1L,Makanan & Minuman,1,17000,0,17000,2024-10-31,COD,Selesai,
ORD-99571,Gilang Hidayat,gilang57@gmail.com,+628481749657,Tangerang,Teh Botol Sosro 330ml,Makanan & Minuman,1,5700,0,5700,2024-07-30,COD,Selesai,5
ORD-14816,Gilang Purnama,gilangpurnama@yahoo.com,8964946066,,Blender Philips,Peralatan Rumah,10,301300,0,3013000,2024-08-09,OVO,,
ORD-30161,Fitri Nugraha,fitri.nugraha@gmail.com,+628413112652,Tangerang,Sepatu Nike Air Max,Fashion,1,1383700,5,1314515,2024-05-22,,Dibatalkan,
ORD-98101,Bella Gunawan,bella_gunawan@outlook.com,+628952600296,Surabaya,Serum Vitamin C Somethinc,Kecantikan,2,127100,0,325200,2025-05-10,COD,Dikirim,4
ORD-54192,Lina Ardiansyah,lina.ardiansyah@gmail.com,08307528076,JAKARTA,Setrika Uap Panasonic,Peralatan Rumah,1,434700,30,304290,2024-06-17,DANA,Dikirim,1
ORD-93256,Putri Lestari,putri90@gmail.com,628278795419,Batam,Kopi Kapal Api 1kg,Makanan & Minuman,4,76300,10,274680,2024-06-10,Kartu Kredit,Selesai,2
ORD-31825,Yeni Sari,yeni_sari@outlook.com,,Jakarta,Kemeja Pria Polos,Fashion,3,123700,30,259769,2025-03-11,Kartu Kredit,Dikirim,3
ORD-44769,Joko Setiawan,joko73@gmail.com,+628702224599,Jakarta,Kursi Gaming Ergonomis,Furniture,2,1706900,0,3413800,30/09/2024,DANA,Selesai,1
ORD-50149,Hendra Wijaya,hendra40@gmail.com,+628262512187,Semarang,Sunscreen SPF50 Biore,Kecantikan,2,68100,15,115770,30-12-2024,,Dikirim,
ORD-62614,Hani Ardiansyah,haniardiansyah@yahoo.com,,Batam,Rak Buku Minimalis,Furniture,2,459800,0,919600,2024-10-01,ShopeePay,Selesai,
ORD-78458,Joko Setiawan,joko73@gmail.com,+628702224599,JAKARTA,Snack Chitato 68gr,Makanan & Minuman,1,12300,10,11070,2024-06-17,COD,Selesai,5
ORD-22004,,,,Tangerang,Snack Chitato 68gr,Makanan & Minuman,2,12400,0,24800,2024-08-04,COD,Dikirim,2
ORD-89042,Joko Nugraha,joko_nugraha@outlook.com,8184317700,Semarang,Minyak Goreng Bimoli 2L,Makanan & Minuman,1,40200,5,38190,2024-10-25,ShopeePay,Selesai,2
ORD6003,Rizki Hidayat,rizki_hidayat@outlook.com,08973030966,Balikpapan,Komik Naruto Vol 1,Buku,3,36500,5,104025,2025-03-27,OVO,Dibatalkan,
ORD5951,Candra Prasetyo,candra.prasetyo@gmail.com,8437426403,Denpasar,Earbuds TWS JBL,Elektronik,1,819400,30,573580,2024-08-15,Transfer Bank,Selesai,4
ORD-25277,Oscar Ardiansyah,oscar.ardiansyah@gmail.com,08306218367,Denpasar,Rak Buku Minimalis,Furniture,10,471600,15,4008600,2025-04-27,COD,Selesai,5
ORD-79713,FITRI SARI,fitri13@gmail.com,628307210606,Bandung,Minyak Goreng Bimoli 2L,Makanan & Minuman,1,40200,10,64300,2024-10-18,Transfer Bank,Dibatalkan,1
ORD-80756,Umar Suryadi,umar77@gmail.com,628275437118,Jakarta,Novel Laskar Pelangi,Buku,1,72000,25,54000,2024-08-20,GoPay,Selesai,2
ORD-95072,Budi Hidayat,budi_hidayat@outlook.com,8582902100,Depok,Skincare Wardah Basic Kit,Kecantikan,2,180000,15,306000,2024-05-22,OVO,Dikirim,1
ORD-86208,Tono Firmansyah,tono_firmansyah@outlook.com,628671630944,Bandung,Laptop Lenovo IdeaPad,Elektronik,4,6376600,20,20405120,2025-04-27,Transfer Bank,Dikembalikan,2
ORD-90385,Joko Kusuma,joko_kusuma@outlook.com,628873574265,Malang,Smartwatch Garmin,Elektronik,1,4020500,0,4020500,2024-12-31,Transfer Bank,Dikirim,2
ORD-91991,Edy Kusuma,edy_kusuma@outlook.com,+628526363836,Bogor,Kaos Distro Premium,Fashion,3,85800,5,244530,2024-10-19,Kartu Kredit,Selesai,3
ORD-32459,Oscar Firmansyah,oscarfirmansyah@yahoo.com,8769461748,Semarang,Handphone Samsung Galaxy A54,Elektronik,10,4476400,10,40287600,2024-10-25,GoPay,Dikirim,3
ORD-70328,Oscar Ardiansyah,oscar.ardiansyah@gmail.com,08306218367,Denpasar,Kemeja Pria Polos,Fashion,2,128000,5,243200,2025-01-21,Transfer Bank,Dikirim,4
ORD-39687,Prita Utami,pritautami@yahoo.com,08853586950,,Blender Philips,Peralatan Rumah,4,265800,10,956880,2025-04-10,GoPay,Selesai,4
ORD-71579,Agus Wibowo,agus.wibowo@gmail.com,+628757070468,Bandung ,Susu UHT Ultra 1L,Makanan & Minuman,2,19000,20,47500,2024-09-27,ShopeePay,Selesai,2
ORD-72478,Rizki Sari,rizki_sari@outlook.com,08493163099,Bekasi,Novel Laskar Pelangi,Buku,1,74100,10,66690,2024-11-11,Transfer Bank,Selesai,4
ORD-81350,Kevin Wibowo,kevin.wibowo@gmail.com,08559059269,Balikpapan,Vacuum Cleaner Dyson,Peralatan Rumah,2,3513600,15,5973120,2025-03-19,COD,Selesai,
ORD-85487,Agus Lestari,agus48@gmail.com,+628671748547,JAKARTA,Serum Vitamin C Somethinc,Kecantikan,1,120600,5,114570,2025-02-24,,Selesai,3
ORD-70398,Eko Hartono,ekohartono@yahoo.com,08997442089,Solo,Setrika Uap Panasonic,Peralatan Rumah,3,435900,25,980775,2025-03-06,OVO,Selesai,4
ORD-47516,Prita Purnama,prita55@gmail.com,+628675348512,Depok,Teh Botol Sosro 330ml,Makanan & Minuman,3,5300,20,12720,2025-04-27,OVO,Diproses,1
ORD-29521,Indra Setiawan,indra_setiawan@outlook.com,8142818692,Malang,Kamera Canon EOS M50,Elektronik,2,8663200,0,17326400,2024-07-31,,Selesai,2
ORD-67213,Oscar Purnama,oscar.purnama@gmail.com,08464986941,Medan,Buku Machine Learning,Buku,3,139200,25,313200,2024-08-12,OVO,returned,2
ORD-21398,Dian Rahayu,dian.rahayu@gmail.com,+628364540415,Banjarmasin,Jaket Bomber Pria,Fashion,1,365500,0,365500,2025-05-09,GoPay,Selesai,1
