order_id,customer_name,email,phone,city,product_name,category,quantity,price,discount_pct,total_price,order_date,payment_method,order_status,rating
ORD-23737,Hendra Santoso,hendrasantoso@yahoo.com,628355479152.0,Jakarta,Buku Python untuk Pemula,Buku,1,93600,10,84240.0,2025-12-05,Transfer Bank,Dibatalkan,1.0
ORD-74331,Joko Suryadi,jokosuryadi@yahoo.com,8483300647.0,Semarang,Dress Wanita Batik,Fashion,3,200000,0,600000.0,2025-12-05,OVO,Selesai,1.0
ORD-57932,Farah Santoso,farahsantoso@yahoo.com,8623589751.0,Yogyakarta,Rice Cooker Philips,Peralatan Rumah,20,324300,20,5188800.0,2025-12-05,GoPay,Selesai,4.0
ORD-62984,Hendra Prasetyo,hendra.prasetyo@gmail.com,8857442986.0,Tangerang,Meja Belajar Minimalis,Furniture,1,858300,20,686640.0,2025-12-05,Transfer Bank,Dibatalkan,3.0
ORD7108,Siti Nugraha,siti_nugraha@outlook.com,8208945197.0,Banjarmasin,Teh Botol Sosro 330ml,Makanan & Minuman,2,5100,0,10200.0,2025-12-05,OVO,Selesai,5.0
ORD-93571,Dian Rahayu,dian.rahayu@gmail.com,628364540415.0,Banjarmasin,Kaos Distro Premium,Fashion,3,85500,15,218025.0,2025-12-05,OVO,Selesai,5.0
ORD6359,Yeni Gunawan,yeni.gunawan@gmail.com,8373595941.0,Tangerang,Setrika Uap Panasonic,Peralatan Rumah,1,432800,0,432800.0,2025-12-05,Transfer Bank,Dibatalkan,3.0
ORD-39428,Ahmad Kusuma,ahmad.kusuma@gmail.com,8476055825.0,Solo,Skincare Wardah Basic Kit,Kecantikan,1,197900,5,188005.0,2025-12-05,Alfamart,Selesai,2.0
ORD-57498,Joko Setiawan,joko73@gmail.com,628702224599.0,Jakarta,Serum Vitamin C Somethinc,Unknown,5,138200,25,518250.0,2025-12-05,Kartu Kredit,Dibatalkan,3.0
ORD-21453,Prita Purnama,prita55@gmail.com,Unknown,Surabaya,Komik Naruto Vol 1,Buku,10,32600,10,293400.0,2025-12-05,Shopeepay,Dikirim,3.0
ORD-79380,Dewi Kusuma,dewi35@gmail.com,8948113787.0,Malang,Buku Resep Masakan,Buku,3,56800,20,136320.0,2025-12-05,Transfer Bank,Selesai,1.0
ORD-64038,Hendra Wijaya,hendra51@gmail.com,628561064014.0,Medan,Lemari Pakaian 3 Pintu,Furniture,3,2282900,0,6848700.0,2025-12-05,OVO,Selesai,1.0
ORD-51820,Eko Putra,eko.putra@gmail.com,628179382064.0,Makassar,Jam Tangan Casio,Fashion,20,677400,10,12193200.0,2025-12-05,Transfer Bank,Dibatalkan,2.0
ORD-92862,Sari Hartono,sari.hartono@gmail.com,8546018975.0,Depok,Minyak Goreng Bimoli 2L,Makanan & Minuman,10,40500,0,405000.0,2025-12-05,Transfer Bank,Dibatalkan,4.0
ORD-52373,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043.0,Solo,Serum Vitamin C Somethinc,Kecantikan,1,135300,0,135300.0,2025-12-05,OVO,Selesai,5.0
ORD-50964,Muhammad Sari,muhammad_sari@outlook.com,628808738745.0,Bandung,Buku Python untuk Pemula,Buku,3,86700,30,182070.0,2025-12-05,OVO,Selesai,1.0
ORD-44866,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746.0,Balikpapan,Tas Ransel Laptop,Fashion,3,330800,100,0.0,2025-12-05,Dana,Selesai,2.0
ORD-28045,Yeni Utami,yeni.utami@gmail.com,628191560573.0,Unknown,Rice Cooker Philips,Peralatan Rumah,2,323100,15,549270.0,2025-12-05,COD,Selesai,2.0
ORD-10001,Dewi Hidayat,dewi_hidayat@outlook.com,8628980915.0,Palembang,Smartwatch Garmin,Elektronik,1,3807100,25,2855325.0,2025-12-05,Transfer Bank,Selesai,2.0
ORD-45033,Joko Prasetyo,joko85@gmail.com,628878099076.0,Bogor,Teh Botol Sosro 330ml,Makanan & Minuman,4,376800,5,1431840.0,2025-12-05,Shopeepay,Selesai,3.0
ORD-92745,Xena Santoso,xena54@gmail.com,628298306261.0,Manado,Skincare Wardah Basic Kit,Kecantikan,3,171200,0,513600.0,2025-12-05,Indomaret,Selesai,5.0
ORD-31331,Gilang Purnama,gilangpurnama@yahoo.com,8964946066.0,Medan,Speaker Bluetooth JBL,Elektronik,2,1290000,5,2451000.0,2025-12-05,Transfer Bank,Selesai,4.0
ORD-13103,Umar Wijaya,umar31@gmail.com,628912191383.0,Yogyakarta,Parfum Pria Davidoff,Kecantikan,2,616900,0,1233800.0,2025-12-05,COD,Selesai,2.0
ORD-44472,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043.0,Bandung,Handphone Samsung Galaxy A54,Elektronik,1,4020100,0,4020100.0,2025-12-05,COD,Selesai,4.0
ORD-97776,Kartika Wijaya,kartika_wijaya@outlook.com,8204633834.0,Manado,Teh Botol Sosro 330ml,Makanan & Minuman,1,5300,5,5035.0,2025-12-05,Shopeepay,Selesai,4.0
ORD-99979,Dewi Hidayat,dewi.hidayat@gmail.com,8805240244.0,Semarang,Laptop Lenovo IdeaPad,Elektronik,1,6679100,15,5677235.0,2025-12-05,COD,Selesai,5.0
ORD-30808,Rizki Hidayat,rizki_hidayat@outlook.com,8973030966.0,Balikpapan,Parfum Pria Davidoff,Kecantikan,1,620100,0,620100.0,2025-12-05,Transfer Bank,Selesai,2.0
ORD-20098,Nita Ardiansyah,Unknown,628758938746.0,Balikpapan,Lipstik MAC,Kecantikan,3,300800,0,902400.0,2025-12-05,Transfer Bank,Diproses,2.0
ORD-38866,Mario Sari,mario.sari@gmail.com,628639770838.0,Surabaya,Buku Machine Learning,Buku,5,137900,10,620550.0,2025-12-05,Transfer Bank,Diproses,4.0
ORD-43827,Candra Lestari,candralestari@yahoo.com,628302740017.0,Manado,Kursi Gaming Ergonomis,Furniture,1,1837900,15,1562215.0,2025-12-05,COD,Selesai,4.0
ORD-38698,Fitri Wibowo,fitri_wibowo@outlook.com,8498481225.0,Malang,Lipstik MAC,Kecantikan,1,320300,0,320300.0,2025-12-05,COD,Selesai,1.0
ORD-47024,Indra Rahayu,indra_rahayu@outlook.com,628289745141.0,Depok,Setrika Uap Panasonic,Peralatan Rumah,3,418900,15,1068195.0,2025-12-05,GoPay,Dibatalkan,4.0
ORD-89791,Indra Kusuma,indra.kusuma@gmail.com,628685966428.0,Jakarta,Vacuum Cleaner Dyson,Peralatan Rumah,4,3656900,15,12433460.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-50134,Wahyu Utami,wahyuutami@yahoo.com,628895875114.0,Balikpapan,Lipstik MAC,Kecantikan,1,328300,50,164150.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-96117,Muhammad Santoso,muhammad90@gmail.com,8912746679.0,Semarang,Rak Buku Minimalis,Furniture,1,428300,5,406885.0,2025-12-05,QRIS,Dibatalkan,5.0
ORD-23123,Ahmad Kusuma,ahmad_kusuma@outlook.com,8853419132.0,Bandung,Meja Belajar Minimalis,Furniture,1,902800,0,902800.0,2025-12-05,Kartu Kredit,Dikirim,5.0
ORD-63465,Dian Wibowo,dianwibowo@yahoo.com,628582622631.0,Unknown,Celana Jeans Levis,Fashion,2,449500,5,854050.0,2025-12-05,OVO,Selesai,4.0
ORD-63887,Hani Ardiansyah,haniardiansyah@yahoo.com,628107638609.0,Batam,Celana Jeans Levis,Fashion,1,475800,15,404430.0,2025-12-05,GoPay,Selesai,4.0
ORD-72027,Rizki Wijaya,rizki.wijaya@gmail.com,8564340507.0,Solo,Vacuum Cleaner Dyson,Peralatan Rumah,4,3618200,0,14472800.0,2025-12-05,OVO,Dikembalikan,3.0
ORD-12660,Eko Wibowo,eko_wibowo@outlook.com,628497851696.0,Banjarmasin,Dompet Kulit Pria,Fashion,10,168100,20,1344800.0,2025-12-05,Transfer Bank,Selesai,1.0
ORD-36144,Ahmad Kusuma,ahmad.kusuma@gmail.com,8476055825.0,Pekanbaru,Buku Machine Learning,Buku,2,141700,5,269230.0,2025-12-05,GoPay,Selesai,3.0
ORD-27631,Candra Hartono,candra.hartono@gmail.com,628177754864.0,Banjarmasin,Susu UHT Ultra 1L,Makanan & Minuman,4,19300,15,65620.0,2025-12-05,Transfer Bank,Diproses,3.0
ORD-82744,Lina Ardiansyah,lina.ardiansyah@gmail.com,8307528076.0,Bandung,Novel Laskar Pelangi,Buku,1,80800,10,72720.0,2025-12-05,Dana,Selesai,1.0
ORD-26617,Yeni Nugraha,yeninugraha@yahoo.com,628557817881.0,Solo,Tablet iPad Air,Elektronik,2,9288400,20,14861440.0,2025-12-05,Kartu Kredit,Selesai,5.0
ORD-15161,Candra Setiawan,candra58@gmail.com,8656308382.0,Denpasar,Buku Resep Masakan,Buku,2,58100,0,116200.0,2025-12-05,Transfer Bank,Selesai,1.0
ORD-79514,Dian Lestari,dian.lestari@gmail.com,628995450404.0,Tangerang,Smartwatch Garmin,Elektronik,2,4013700,50,4013700.0,2025-12-05,Shopeepay,Selesai,3.0
ORD-51297,Fitri Ardiansyah,fitri6@gmail.com,8515200476.0,Makassar,Smartwatch Garmin,Elektronik,2,3831100,25,5746650.0,2025-12-05,Transfer Bank,Selesai,1.0
ORD-10402,Kevin Rahayu,kevin_rahayu@outlook.com,628155973336.0,Balikpapan,Lemari Pakaian 3 Pintu,Furniture,1,2071100,0,2071100.0,2025-12-05,COD,Selesai,3.0
ORD7242,Edy Handoko,edy.handoko@gmail.com,8679453010.0,Jakarta,Jaket Bomber Pria,Fashion,3,381200,5,1086420.0,2025-12-05,GoPay,Selesai,1.0
ORD-63245,Edy Hidayat,edyhidayat@yahoo.com,8106727022.0,Makassar,Minyak Goreng Bimoli 2L,Makanan & Minuman,1,36600,5,34770.0,2025-12-05,Dana,Diproses,3.0
ORD-41536,Edy Wibowo,edy16@gmail.com,8931298116.0,Manado,Susu UHT Ultra 1L,Makanan & Minuman,4,19700,100,0.0,2025-12-05,Kartu Kredit,Dikembalikan,2.0
ORD1085,Tono Suryadi,tono.suryadi@gmail.com,628489124053.0,Tangerang,Dompet Kulit Pria,Fashion,3,178600,5,509010.0,2025-12-05,Indomaret,Dibatalkan,1.0
ORD-36557,Farah Utami,farah_utami@outlook.com,628738818250.0,Palembang,Earbuds TWS JBL,Elektronik,20,845100,15,14366700.0,2025-12-05,Shopeepay,Selesai,3.0
ORD-48892,Muhammad Rahayu,muhammad.rahayu@gmail.com,8733251501.0,Depok,Novel Laskar Pelangi,Buku,1,72900,50,36450.0,2025-12-05,COD,Selesai,3.0
ORD-97060,Putri Gunawan,putri_gunawan@outlook.com,8276562703.0,Makassar,Lipstik MAC,Kecantikan,1,336800,50,168400.0,2025-12-05,Shopeepay,Diproses,2.0
ORD-68935,Wahyu Suryadi,wahyu.suryadi@gmail.com,8566159230.0,Banjarmasin,Susu UHT Ultra 1L,Makanan & Minuman,20,18300,15,311100.0,2025-12-05,GoPay,Selesai,2.0
ORD-14952,Eko Hidayat,eko.hidayat@gmail.com,8671816653.0,Semarang,Jaket Bomber Pria,Fashion,20,389900,15,6628300.0,2025-12-05,OVO,Dikirim,3.0
ORD7232,Oscar Ardiansyah,oscar.ardiansyah@gmail.com,8306218367.0,Denpasar,Rice Cooker Philips,Peralatan Rumah,2,347100,0,694200.0,2025-12-05,OVO,Selesai,5.0
ORD-99142,Bella Ardiansyah,bella_ardiansyah@outlook.com,8826029651.0,Surabaya,Susu UHT Ultra 1L,Makanan & Minuman,5,18900,0,94500.0,2025-12-05,Transfer Bank,Dikirim,3.0
ORD-54208,Sari Suryadi,sarisuryadi@yahoo.com,8205752426.0,Balikpapan,Setrika Uap Panasonic,Peralatan Rumah,1,456600,10,410940.0,2025-12-05,Alfamart,Selesai,3.0
ORD-12563,Indra Kusuma,indra.kusuma@gmail.com,628685966428.0,Jakarta,Serum Vitamin C Somethinc,Kecantikan,1,131300,20,105040.0,2025-12-05,GoPay,Selesai,4.0
ORD-78019,Umar Nugraha,umarnugraha@yahoo.com,628499646701.0,Bekasi,Smartwatch Garmin,Elektronik,3,3860400,0,11581200.0,2025-12-05,Dana,Selesai,2.0
ORD-60145,Ika Lestari,ikalestari@yahoo.com,8644116429.0,Banjarmasin,Komik Naruto Vol 1,Buku,3,36200,30,76020.0,2025-12-05,Shopeepay,Selesai,1.0
ORD-46968,Gilang Setiawan,gilang.setiawan@gmail.com,628513488628.0,Manado,Snack Chitato 68gr,Makanan & Minuman,5,12300,10,55350.0,2025-12-05,Transfer Bank,Selesai,4.0
ORD-88145,Farah Utami,farah_utami@outlook.com,628738818250.0,Palembang,Laptop Lenovo IdeaPad,Elektronik,2,7100700,0,14201400.0,2025-12-05,COD,Selesai,1.0
ORD-46428,Indra Setiawan,Unknown,8142818692.0,Unknown,Earbuds TWS JBL,Elektronik,1,840600,0,840600.0,2025-12-05,COD,Diproses,3.0
ORD-93864,Sari Hidayat,sari.hidayat@gmail.com,628115102892.0,Bogor,Headphone Sony WH-1000XM5,Elektronik,3,3427700,0,10283100.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-64076,Dewi Santoso,dewi_santoso@outlook.com,8268276470.0,Bogor,Earbuds TWS JBL,Elektronik,1,848500,0,848500.0,2025-12-05,Transfer Bank,Dikembalikan,1.0
ORD-47712,Budi Lestari,budi11@gmail.com,8394546989.0,Depok,Celana Jeans Levis,Fashion,3,471700,10,1273590.0,2025-12-05,GoPay,Selesai,3.0
ORD-82356,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746.0,Balikpapan,Susu UHT Ultra 1L,Makanan & Minuman,1,19100,15,16235.0,2025-12-05,GoPay,Selesai,4.0
ORD-25765,Dewi Firmansyah,dewi_firmansyah@outlook.com,628515909595.0,Solo,Blender Philips,Peralatan Rumah,1,298300,30,208810.0,2025-12-05,Transfer Bank,Selesai,5.0
ORD-44617,Candra Firmansyah,candrafirmansyah@yahoo.com,628727847048.0,Batam,Kamera Canon EOS M50,Elektronik,2,8040600,10,14473080.0,2025-12-05,Shopeepay,Dikirim,5.0
ORD-86639,Yeni Purnama,yeni_purnama@outlook.com,628251492516.0,Balikpapan,Vacuum Cleaner Dyson,Peralatan Rumah,2,4081200,30,5713680.0,2025-12-05,Indomaret,Selesai,3.0
ORD-97854,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043.0,Solo,Lemari Pakaian 3 Pintu,Furniture,5,2104700,10,9471150.0,2025-12-05,OVO,Selesai,3.0
ORD-75867,Umar Handoko,umar_handoko@outlook.com,628113321873.0,Malang,Rice Cooker Philips,Peralatan Rumah,2,351800,0,703600.0,2025-12-05,OVO,Dibatalkan,3.0
ORD-93898,Ika Prasetyo,ika.prasetyo@gmail.com,628403276065.0,Banjarmasin,Smartwatch Garmin,Elektronik,1,3924600,0,3924600.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-45861,Eko Wijaya,eko.wijaya@gmail.com,628199626108.0,Banjarmasin,Skincare Wardah Basic Kit,Kecantikan,5,192600,20,770400.0,2025-12-05,Kartu Kredit,Dikembalikan,5.0
ORD-17679,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043.0,Solo,Teh Botol Sosro 330ml,Makanan & Minuman,2,5100,15,8670.0,2025-12-05,COD,Selesai,3.0
ORD-74819,Umar Hartono,umar_hartono@outlook.com,8653244614.0,Tangerang,Buku Resep Masakan,Buku,10,58400,30,408800.0,2025-12-05,Kartu Kredit,Selesai,3.0
ORD-72224,Kevin Utami,Unknown,628459988193.0,Medan,Headphone Sony WH-1000XM5,Elektronik,1,3559800,5,3381810.0,2025-12-05,OVO,Selesai,3.0
ORD-61948,Joko Setiawan,joko73@gmail.com,628702224599.0,Jakarta,Setrika Uap Panasonic,Peralatan Rumah,1,414500,30,290150.0,2025-12-05,OVO,Selesai,5.0
ORD-25331,Unknown,joko_sari@outlook.com,8279548432.0,Bandung,Headphone Sony WH-1000XM5,Elektronik,2,3607300,25,5410950.0,2025-12-05,Kartu Kredit,Dikirim,2.0
ORD-95180,Umar Nugraha,umarnugraha@yahoo.com,628499646701.0,Bekasi,Handphone Xiaomi Redmi Note 12,Elektronik,3,2928200,10,7906140.0,2025-12-05,OVO,Selesai,4.0
ORD-70422,Budi Lestari,budi11@gmail.com,8394546989.0,Depok,AC Split 1 PK Daikin,Peralatan Rumah,1,4191000,10,3771900.0,2025-12-05,Shopeepay,Selesai,2.0
ORD-44646,Hendra Gunawan,hendra.gunawan@gmail.com,628511497036.0,Malang,Lemari Pakaian 3 Pintu,Furniture,4,2263700,5,8602060.0,2025-12-05,GoPay,Selesai,3.0
ORD-27827,Farah Suryadi,farah40@gmail.com,8122510773.0,Jakarta,Kemeja Pria Polos,Unknown,5,128100,0,640500.0,2025-12-05,Dana,Dikirim,4.0
ORD-11927,Dian Wibowo,dianwibowo@yahoo.com,628582622631.0,Jakarta,Kopi Kapal Api 1kg,Makanan & Minuman,3,70000,5,199500.0,2025-12-05,GoPay,Selesai,5.0
ORD-63166,Farah Kusuma,farah.kusuma@gmail.com,628694422938.0,Yogyakarta,Vacuum Cleaner Dyson,Peralatan Rumah,20,3613800,25,54207000.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-32840,Vina Lestari,vinalestari@yahoo.com,8472637507.0,Tangerang,Rak Buku Minimalis,Furniture,1,463400,0,463400.0,2025-12-05,GoPay,Dibatalkan,3.0
ORD-45003,Edy Santoso,edy_santoso@outlook.com,8341563871.0,Malang,Celana Jeans Levis,Fashion,2,455100,5,864690.0,2025-12-05,Dana,Selesai,1.0
ORD-34087,Agus Prasetyo,agus.prasetyo@gmail.com,628733775016.0,Bandung,Speaker Bluetooth JBL,Elektronik,1,1146000,0,1146000.0,2025-12-05,GoPay,Dikembalikan,3.0
ORD-10851,Bella Wijaya,bellawijaya@yahoo.com,8565841933.0,Semarang,AC Split 1 PK Daikin,Peralatan Rumah,2,4088500,10,7359300.0,2025-12-05,OVO,Selesai,3.0
ORD-38304,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746.0,Balikpapan,Sunscreen SPF50 Biore,Kecantikan,1,69200,5,65740.0,2025-12-05,GoPay,Diproses,3.0
ORD-30380,Indra Setiawan,indra_setiawan@outlook.com,8142818692.0,Malang,Tas Ransel Laptop,Fashion,5,327900,15,1393575.0,2025-12-05,Shopeepay,Dikirim,2.0
ORD-57077,Wahyu Putra,wahyu.putra@gmail.com,628621909393.0,Manado,Celana Jeans Levis,Fashion,1,417000,5,396150.0,2025-12-05,COD,Selesai,5.0
ORD-58309,Dewi Putra,dewiputra@yahoo.com,8967588425.0,Semarang,Handphone Samsung Galaxy A54,Elektronik,5,4121500,10,18546750.0,2025-12-05,Dana,Selesai,3.0
ORD-69456,Oji Setiawan,oji54@gmail.com,628576228407.0,Manado,Tablet iPad Air,Elektronik,1,8594200,15,7305070.0,2025-12-05,COD,Selesai,1.0
ORD-41404,Lina Setiawan,linasetiawan@yahoo.com,628205955645.0,Bogor,Kaos Distro Premium,Fashion,1,83400,30,58379.99999999999,2025-12-05,Transfer Bank,Selesai,1.0
ORD-29335,Lina Setiawan,linasetiawan@yahoo.com,628205955645.0,Bogor,Handphone Samsung Galaxy A54,Elektronik,4,3881000,0,15524000.0,2025-12-05,Transfer Bank,Dikirim,2.0
ORD-56428,Indra Purnama,indra12@gmail.com,8753355029.0,Makassar,Buku Python untuk Pemula,Buku,1,91500,20,73200.0,2025-12-05,Shopeepay,Selesai,3.0
ORD-76631,Dewi Hidayat,dewihidayat@yahoo.com,628597402509.0,Banjarmasin,Speaker Bluetooth JBL,Elektronik,4,1170500,15,3979700.0,2025-12-05,Indomaret,Selesai,2.0
ORD-42065,Nita Ardiansyah,nita_ardiansyah@outlook.com,628758938746.0,Balikpapan,Rice Cooker Philips,Peralatan Rumah,1,360300,10,324270.0,2025-12-05,Shopeepay,Selesai,4.0
ORD-74297,Tono Wijaya,tono_wijaya@outlook.com,8844905100.0,Tangerang,Kaos Distro Premium,Fashion,3,80000,30,168000.0,2025-12-05,OVO,Selesai,5.0
ORD-34690,Joko Firmansyah,Unknown,628222626229.0,Solo,Susu UHT Ultra 1L,Makanan & Minuman,1,18000,10,16200.0,2025-12-05,COD,Diproses,3.0
ORD-75065,Yeni Hartono,yenihartono@yahoo.com,628882421902.0,Bekasi,Jam Tangan Casio,Fashion,4,690000,5,2622000.0,2025-12-05,GoPay,Dibatalkan,5.0
ORD-59827,Umar Hartono,umarhartono@yahoo.com,8695727345.0,Balikpapan,AC Split 1 PK Daikin,Peralatan Rumah,1,4347200,0,4347200.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-48293,Agus Prasetyo,agusprasetyo@yahoo.com,8964985095.0,Manado,Jam Tangan Casio,Fashion,5,661600,15,2811800.0,2025-12-05,GoPay,Dibatalkan,5.0
ORD-26470,Dian Utami,dian85@gmail.com,8294185957.0,Denpasar,Setrika Uap Panasonic,Unknown,1,448700,0,448700.0,2025-12-05,Dana,Dibatalkan,5.0
ORD-20339,Umar Handoko,Unknown,628113321873.0,Malang,Rak Buku Minimalis,Furniture,3,453800,0,1361400.0,2025-12-05,Kartu Kredit,Selesai,2.0
ORD-49486,Ahmad Rahayu,ahmadrahayu@yahoo.com,628881088100.0,Banjarmasin,Teh Botol Sosro 330ml,Makanan & Minuman,3,5700,0,17100.0,2025-12-05,Shopeepay,Dibatalkan,1.0
ORD-42778,Hani Nugraha,haninugraha@yahoo.com,628472696860.0,Manado,Teh Botol Sosro 330ml,Makanan & Minuman,3,5200,20,12480.0,2025-12-05,COD,Selesai,2.0
ORD-32364,Hani Ardiansyah,hani.ardiansyah@gmail.com,628285886733.0,Medan!,Kamera Canon EOS M50,Elektronik,2,8069000,20,12910400.0,2025-12-05,Shopeepay,Dikirim,3.0
ORD-79963,Bella Wijaya,bellawijaya@yahoo.com,8565841933.0,Semarang,Speaker Bluetooth JBL,Elektronik,2,1285900,15,2186030.0,2025-12-05,Alfamart,Selesai,5.0
ORD-16485,Mario Setiawan,mariosetiawan@yahoo.com,Unknown,Denpasar,Jaket Bomber Pria,Fashion,2,386000,0,772000.0,2025-12-05,Transfer Bank,Selesai,4.0
ORD-55791,Eko Hartono,ekohartono@yahoo.com,Unknown,Solo,Snack Chitato 68gr,Makanan & Minuman,3,12400,5,35340.0,2025-12-05,GoPay,Selesai,3.0
ORD-13640,Yeni Suryadi,yeni.suryadi@gmail.com,628663778404.0,Semarang,Novel Laskar Pelangi,Buku,5,72400,15,307700.0,2025-12-05,Shopeepay,Selesai,4.0
ORD-96932,Joko Kusuma,jokokusuma@yahoo.com,628956828829.0,Makassar,Kursi Gaming Ergonomis,Furniture,1,1684000,15,1431400.0,2025-12-05,COD,Selesai,2.0
ORD-67074,Candra Setiawan,candra.setiawan@gmail.com,628979969688.0,Balikpapan,Laptop ASUS VivoBook,Elektronik,2,7024800,10,12644640.0,2025-12-05,OVO,Selesai,5.0
ORD-62336,Bella Gunawan,bella_gunawan@outlook.com,628952600296.0,Surabaya,Kamera Canon EOS M50,Elektronik,1,8307100,30,5814970.0,2025-12-05,GoPay,Selesai,3.0
ORD-90608,Rizki Kusuma,rizki.kusuma@gmail.com,628493946849.0,Pekanbaru,Buku Resep Masakan,Buku,3,59200,0,177600.0,2025-12-05,Kartu Kredit,Selesai,1.0
ORD-98234,Indra Nugraha,indra_nugraha@outlook.com,628402724773.0,Bandung,Earbuds TWS JBL,Elektronik,5,850800,25,3190500.0,2025-12-05,Transfer Bank,Selesai,3.0
ORD-98214,Oscar Ardiansyah,Unknown,628535638619.0,Depok,Kaos Distro Premium,Fashion,4,84500,5,321100.0,2025-12-05,GoPay,Selesai,2.0
ORD-83719,Fitri Nugraha,fitri.nugraha@gmail.com,8814335942.0,Makassar,Snack Chitato 68gr,Makanan & Minuman,3,12500,0,37500.0,2025-12-05,Dana,Selesai,3.0
ORD0706,Oscar Hidayat,Unknown,8881654924.0,Solo,Lipstik MAC,Kecantikan,3,322600,20,774240.0,2025-12-05,COD,Dikembalikan,2.0
ORD-56647,Indra Purnama,indra12@gmail.com,8753355029.0,Makassar,Sofa L-Shape,Furniture,3,5317600,5,15155160.0,2025-12-05,OVO,Selesai,3.0
ORD-66063,Muhammad Gunawan,muhammad58@gmail.com,8866443037.0,Surabaya,Dompet Kulit Pria,Fashion,1,169500,0,169500.0,2025-12-05,Indomaret,Selesai,3.0
ORD-51343,Lusi Hartono,lusi.hartono@gmail.com,8644394336.0,Malang,Tablet iPad Air,Elektronik,1,9360400,15,7956340.0,2025-12-05,COD,Selesai,2.0
ORD-47679,Indra Rahayu,indra_rahayu@outlook.com,628289745141.0,Depok,Buku Resep Masakan,Buku,1,51100,30,35770.0,2025-12-05,Dana,Dikembalikan,5.0
ORD-97633,Umar Wibowo,umar.wibowo@gmail.com,8321609681.0,Pekanbaru,Meja Belajar Minimalis,Furniture,2,795800,10,1432440.0,2025-12-05,OVO,Selesai,2.0
ORD-14906,Mario Wijaya,mario.wijaya@gmail.com,8802023137.0,Balikpapan,Buku Python untuk Pemula,Buku,2,82900,0,165800.0,2025-12-05,COD,Dikirim,3.0
ORD-65686,Yeni Nugraha,yeni_nugraha@outlook.com,8925951043.0,Solo,Earbuds TWS JBL,Elektronik,1,882000,20,705600.0,2025-12-05,Dana,Dikirim,3.0
ORD-79765,Xena Hidayat,xena97@gmail.com,8153067274.0,Balikpapan,Lipstik MAC,Kecantikan,3,340800,0,1022400.0,2025-12-05,Kartu Kredit,Selesai,3.0
ORD-54113,Candra Lestari,candralestari@yahoo.com,Unknown,Surabaya,Buku Machine Learning,Buku,1,148000,0,148000.0,2025-12-05,OVO,Selesai,5.0
ORD-26585,Dian Firmansyah,dian_firmansyah@outlook.com,8327211142.0,Depok,Buku Machine Learning,Buku,1,139000,10,125100.0,2025-12-05,Kartu Kredit,Selesai,3.0
ORD-48259,Eko Putra,eko.putra@gmail.com,628179382064.0,Makassar,Sofa L-Shape,Furniture,2,5782000,5,10985800.0,2025-12-05,Indomaret,Dikirim,2.0
ORD-57844,Mario Prasetyo,marioprasetyo@yahoo.com,628329228157.0,Unknown,Sunscreen SPF50 Biore,Kecantikan,1,68900,0,68900.0,2025-12-05,Indomaret,Dikembalikan,5.0
ORD-90434,Siti Nugraha,siti_nugraha@outlook.com,8208945197.0,Banjarmasin,Lemari Pakaian 3 Pintu,Furniture,4,2063400,10,7428240.0,2025-12-05,COD,Dikirim,1.0
ORD4999,Tono Firmansyah,tono_firmansyah@outlook.com,628671630944.0,Bandung,Sunscreen SPF50 Biore,Kecantikan,2,64900,30,90860.0,2025-12-05,GoPay,Selesai,1.0
ORD-23933,Edy Ardiansyah,edy.ardiansyah@gmail.com,8685560602.0,Pekanbaru,Novel Laskar Pelangi,Buku,4,80100,5,304380.0,2025-12-05,Kartu Kredit,Selesai,4.0
ORD-67284,Sari Nugraha,sari99@gmail.com,Unknown,Unknown,Tablet iPad Air,Elektronik,2,8793700,0,17587400.0,2025-12-05,Shopeepay,Dikirim,2.0
ORD-30808,Yeni Prasetyo,yeni.prasetyo@gmail.com,628548421839.0,Banjarmasin,Buku Python untuk Pemula,Buku,1,87900,0,87900.0,2025-12-05,Shopeepay,Selesai,1.0
ORD-53217,Yeni Utami,yeni.utami@gmail.com,628191560573.0,Depok,Speaker Bluetooth JBL,Elektronik,1,1290800,0,1290800.0,2025-12-05,GoPay,Selesai,3.0
ORD-99463,Umar Hidayat,umar.hidayat@gmail.com,8513883553.0,Tangerang,Susu UHT Ultra 1L,Makanan & Minuman,1,18300,0,18300.0,2025-12-05,GoPay,Dikembalikan,3.0
ORD-38673,Muhammad Sari,muhammad_sari@outlook.com,628808738745.0,Bandung,Komik Naruto Vol 1,Buku,1,32700,20,26160.0,2025-12-05,Transfer Bank,Selesai,2.0
